open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1765971000000,86760.90,86898.00,86742.20,86863.50,498.060,1765971899999,43245367.90710,17261,255.707,22202335.74760,0
1765971900000,86863.40,87100.00,86812.40,86939.30,1784.726,1765972799999,155208360.88740,35610,876.490,76221380.30180,0
1765972800000,86939.20,87189.60,86939.20,87109.90,1988.387,1765973699999,173152869.80450,45050,1203.222,104778038.66780,0
1765973700000,87109.90,87124.90,86949.00,87048.00,1081.525,1765974599999,94133412.29860,27120,511.140,44489590.77130,0
1765974600000,87047.90,87062.90,86797.30,86811.00,1363.614,1765975499999,118531160.08230,30125,487.236,42361596.98410,0
1765975500000,86811.00,87060.00,86776.70,86984.00,1037.247,1765976399999,90156850.31050,26433,513.570,44641187.56360,0
1765976400000,86984.00,87317.60,86850.00,86857.00,1849.546,1765977299999,161067205.75450,41883,1005.486,87592818.56840,0
1765977300000,86856.90,87071.90,86768.80,87055.70,1187.590,1765978199999,103184575.64900,37025,570.023,49529288.67750,0
1765978200000,87055.70,87363.90,87020.30,87329.30,1489.990,1765979099999,129918206.14930,40002,869.573,75828730.83660,0
1765979100000,87329.00,87838.50,87306.20,87579.00,4491.602,1765979999999,393126197.95070,108712,2303.596,201657379.19010,0
1765980000000,87579.00,87711.60,87427.20,87540.40,1891.029,1765980899999,165608851.55170,63694,858.292,75165290.87410,0
1765980900000,87540.50,87862.00,87540.50,87672.90,1882.216,1765981799999,165136522.91700,57645,932.945,81851553.73360,0
1765981800000,87673.00,87880.00,87324.10,87456.60,4098.787,1765982699999,358746577.67300,136219,1749.214,153123918.16150,0
1765982700000,87456.20,89665.10,87099.50,89633.90,19009.676,1765983599999,1685658268.31510,360074,10844.470,961830476.43490,0
1765983600000,89634.00,90363.20,89372.60,90153.20,15787.281,1765984499999,1418835057.44660,380417,8218.227,738822040.15450,0
1765984500000,90153.10,90270.90,89600.00,89887.60,5448.132,1765985399999,489888499.02910,179504,2394.104,215257079.82980,0
1765985400000,89887.70,90050.00,88504.00,88679.00,8449.619,1765986299999,753969577.41220,226542,3543.755,316126579.06520,0
1765986300000,88679.00,88755.50,87088.90,87191.40,15083.771,1765987199999,1325656561.26100,397630,7183.330,631264583.45690,0
1765987200000,87191.00,87737.30,86920.90,86926.60,8229.315,1765988099999,719318803.55010,231761,4642.276,405917393.69730,0
1765988100000,86926.60,86999.70,86285.80,86325.90,8535.716,1765988999999,739107829.04790,279600,4135.381,358064724.54540,0
1765989000000,86324.90,86663.10,86128.50,86585.20,5239.006,1765989899999,452492007.84380,194825,2795.020,241430047.33580,0
1765989900000,86585.10,86970.40,86425.00,86946.60,3018.856,1765990799999,261754333.52170,119028,1739.289,150815875.93810,0
1765990800000,86945.80,86953.30,86429.80,86616.10,2387.107,1765991699999,206943094.26820,96803,1007.684,87362747.23450,0
1765991700000,86616.00,87077.00,86572.90,86826.10,2300.910,1765992599999,199944456.51400,79121,1276.167,110879338.39210,0
1765992600000,86826.20,86877.20,86319.30,86319.30,1912.372,1765993499999,165611562.54130,58299,744.968,64514372.99630,0
1765993500000,86319.30,86557.60,86215.00,86380.60,2031.051,1765994399999,175455189.75910,69981,1099.835,95011369.05440,0
1765994400000,86380.70,86807.20,86380.70,86516.20,1790.325,1765995299999,155068750.62600,65365,1046.178,90612261.00930,0
1765995300000,86516.30,86658.50,86406.10,86441.50,931.919,1765996199999,80620021.44600,41910,477.555,41311634.86940,0
1765996200000,86441.40,86547.20,85750.00,85901.40,3795.306,1765997099999,326609013.93750,95416,1533.730,131989338.83580,0
1765997100000,85901.40,85974.40,85615.00,85796.10,3240.921,1765997999999,278072984.91890,107277,1553.692,133320771.43510,0
1765998000000,85796.20,85836.60,85261.30,85485.20,4299.751,1765998899999,367593275.70800,122744,2009.885,171823637.58910,0
1765998900000,85485.20,85911.10,85454.20,85669.30,3861.104,1765999799999,331030467.36470,89835,2093.778,179487908.45130,0
1765999800000,85669.30,85823.90,85399.90,85604.60,2222.403,1766000699999,190238875.52830,72881,984.897,84327710.06250,0
1766000700000,85604.70,86149.00,85584.20,85982.70,1903.296,1766001599999,163584529.48240,67145,1129.203,97042410.42490,0
1766001600000,85982.70,86039.30,85630.00,85654.90,1737.280,1766002499999,149010069.09910,57574,899.488,77145997.91610,0
1766002500000,85654.90,86228.20,85645.00,86104.90,2493.628,1766003399999,214593793.61090,69073,1312.524,112944638.77590,0
1766003400000,86104.80,86171.90,85840.20,86084.60,1608.289,1766004299999,138283476.95830,50350,904.259,77749566.43220,0
1766004300000,86084.60,86146.50,85765.20,85854.70,1310.794,1766005199999,112674619.12960,46450,602.750,51817777.51780,0
1766005200000,85854.70,86024.20,85839.40,85968.50,672.291,1766006099999,57780140.43870,26614,395.385,33982113.58890,0
1766006100000,85968.50,85968.50,85735.10,85816.60,517.239,1766006999999,44383000.69050,22380,274.504,23554283.46640,0
1766007000000,85816.60,85889.80,85663.00,85868.80,823.428,1766007899999,70644454.43030,25597,454.961,39030962.69610,0
1766007900000,85868.80,85980.00,85819.60,85946.00,423.354,1766008799999,36367857.99850,17266,230.488,19798904.39180,0
1766008800000,85946.20,86086.00,85850.00,86029.90,1153.564,1766009699999,99153149.96410,24980,666.309,57277471.38820,0
1766009700000,86030.00,86421.00,85965.10,86213.40,1421.619,1766010599999,122535413.91670,32088,912.135,78622912.40240,0
1766010600000,86213.40,86275.20,86051.50,86133.70,745.684,1766011499999,64246713.95270,20473,251.604,21681023.16130,0
1766011500000,86133.60,86334.60,86066.80,86312.50,736.053,1766012399999,63455479.49460,21336,484.859,41798720.08040,0
1766012400000,86312.40,86312.50,85954.30,85959.80,732.980,1766013299999,63120463.01240,24477,237.116,20422477.22090,0
1766013300000,85959.70,86050.00,85912.50,85985.70,661.219,1766014199999,56858924.53630,18232,402.239,34591404.49930,0
1766014200000,85985.70,86096.60,85909.30,86055.40,780.755,1766015099999,67160678.80240,16173,526.350,45279722.94780,0
1766015100000,86055.40,86220.00,86023.80,86201.60,1081.800,1766015999999,93174505.80730,20440,849.425,73164945.81590,0
1766016000000,86201.60,86263.10,86055.80,86124.10,929.636,1766016899999,80087873.41500,29216,463.726,39953639.19460,0
1766016900000,86124.10,86221.50,86012.10,86218.70,507.055,1766017799999,43666778.98600,19626,240.652,20724653.71320,0
1766017800000,86218.70,86284.00,86115.70,86122.90,516.794,1766018699999,44558302.29740,16953,322.387,27798323.59810,0
1766018700000,86123.00,86255.00,86089.90,86191.90,383.499,1766019599999,33054766.88670,14417,211.993,18273156.46280,0
1766019600000,86191.80,86207.30,85820.60,85917.20,1112.519,1766020499999,95610072.09080,37949,473.343,40681004.05580,0
1766020500000,85917.20,86029.10,85836.30,85960.10,565.212,1766021399999,48585275.55530,24811,287.165,24684266.42820,0
1766021400000,85960.10,86118.50,85935.10,86091.70,426.455,1766022299999,36688790.64950,22050,207.229,17828089.37070,0
1766022300000,86091.80,86152.60,85973.30,86085.70,475.003,1766023199999,40883796.04290,20735,274.799,23651514.75160,0
1766023200000,86085.60,86510.00,85970.70,86448.60,1654.440,1766024099999,142817868.45180,45840,1070.203,92397894.61080,0
1766024100000,86448.60,86836.20,86260.00,86375.60,3314.638,1766024999999,286913349.86340,75982,1762.131,152568168.81330,0
1766025000000,86375.50,86675.20,86356.10,86664.80,897.328,1766025899999,77639619.62560,32951,469.661,40637745.59800,0
1766025900000,86664.80,86720.90,86552.40,86649.60,1328.982,1766026799999,115159810.86100,32316,568.480,49264344.32550,0
1766026800000,86649.50,86649.60,86464.40,86544.30,831.615,1766027699999,71978362.27080,30885,332.577,28785507.99410,0
1766027700000,86544.40,86544.40,86250.30,86252.10,1339.039,1766028599999,115659619.57380,34391,553.664,47830979.61890,0
1766028600000,86252.20,86525.10,86200.00,86485.00,1388.683,1766029499999,119893894.51360,38054,560.847,48434249.70090,0
1766029500000,86485.00,86623.90,86457.50,86575.10,447.658,1766030399999,38741332.89360,15353,219.922,19032692.16400,0
1766030400000,86575.10,86859.10,86558.00,86705.60,1224.252,1766031299999,106162642.35430,33848,666.366,57780076.29780,0
1766031300000,86705.70,86849.60,86636.70,86792.10,745.807,1766032199999,64704220.96280,21264,374.195,32462137.13070,0
1766032200000,86792.10,86848.20,86766.90,86802.20,584.558,1766033099999,50745120.37260,22952,261.090,22665605.04250,0
1766033100000,86802.30,86802.30,86703.60,86715.80,595.378,1766033999999,51653321.98710,17810,253.553,21997732.15040,0
1766034000000,86715.90,86718.10,86553.80,86571.10,652.781,1766034899999,56558975.78950,19449,192.992,16724624.71280,0
1766034900000,86571.10,86607.30,86465.30,86498.20,779.734,1766035799999,67480643.19270,23706,308.219,26675449.36140,0
1766035800000,86498.10,86689.00,86449.90,86630.00,604.632,1766036699999,52333889.84610,20662,340.199,29449679.26250,0
1766036700000,86630.00,86638.10,86323.70,86400.00,1032.465,1766037599999,89233743.71460,26803,362.318,31309882.66980,0
1766037600000,86400.10,86530.50,86353.80,86509.60,578.988,1766038499999,50045007.14300,18704,308.866,26701590.53850,0
1766038500000,86509.60,86539.90,86382.20,86420.60,556.241,1766039399999,48093840.63820,16124,210.638,18211757.90100,0
1766039400000,86420.60,86506.10,86369.50,86439.60,393.718,1766040299999,34026746.72150,14016,211.124,18246243.11660,0
1766040300000,86439.50,86623.50,86412.00,86607.00,383.026,1766041199999,33137220.70810,13637,231.827,20057619.48310,0
1766041200000,86607.00,86811.60,86546.00,86752.90,1123.965,1766042099999,97437056.37210,30415,679.889,58942899.26050,0
1766042100000,86752.80,86821.40,86746.00,86797.40,622.383,1766042999999,54015057.85440,17323,311.306,27017595.20610,0
1766043000000,86797.50,86822.20,86662.50,86711.10,877.942,1766043899999,76148974.76110,20013,334.710,29032207.68010,0
1766043900000,86711.00,86794.00,86669.00,86787.50,804.266,1766044799999,69758101.54570,17477,387.406,33603546.76490,0
1766044800000,86787.50,86940.30,86640.50,86705.10,980.144,1766045699999,85039370.89290,28670,533.361,46284952.16020,0
1766045700000,86705.00,86996.00,86698.70,86900.00,1074.261,1766046599999,93342087.48420,33958,607.785,52810731.64380,0
1766046600000,86899.90,87085.70,86885.40,86990.70,1546.202,1766047499999,134512179.16560,39230,864.593,75218254.67700,0
1766047500000,86990.70,87063.90,86905.80,86934.90,761.738,1766048399999,66256130.26270,21378,299.881,26084409.69440,0
1766048400000,86934.90,86981.30,86755.00,86784.30,691.700,1766049299999,60079222.29940,25755,284.476,24710649.58070,0
1766049300000,86784.30,87008.00,86784.20,86972.20,551.737,1766050199999,47952883.85170,18802,352.200,30610010.69730,0
1766050200000,86972.20,87348.70,86972.20,87327.90,2188.502,1766051099999,190788673.24520,49621,1262.676,110080403.32560,0
1766051100000,87327.90,87350.00,87226.40,87237.00,949.430,1766051999999,82870686.54250,27731,479.832,41883916.13930,0
1766052000000,87236.90,87386.70,87180.00,87295.00,866.185,1766052899999,75615808.16780,25786,395.782,34554019.76230,0
1766052900000,87295.00,87373.90,87223.90,87324.00,544.011,1766053799999,47492259.95260,16263,305.770,26696140.77990,0
1766053800000,87324.00,87417.60,87250.80,87299.90,579.683,1766054699999,50620671.54010,20633,297.541,25986156.26980,0
1766054700000,87300.00,87319.90,87161.60,87307.20,865.737,1766055599999,75528033.30350,21960,379.789,33131544.45180,0
1766055600000,87307.20,87315.30,87055.50,87076.20,1167.276,1766056499999,101749899.26190,28265,374.154,32611105.23070,0
1766056500000,87076.20,87149.80,87014.40,87136.50,711.923,1766057399999,61996697.36400,18234,356.683,31061754.80500,0
1766057400000,87136.40,87221.90,87095.20,87101.40,478.315,1766058299999,41688154.97900,13739,235.544,20530008.70100,0
1766058300000,87101.50,87268.10,87101.40,87268.10,487.305,1766059199999,42488561.97600,14016,317.349,27670479.24200,0
1766059200000,87257.00,87315.00,87100.00,87114.50,824.863,1766060099999,71960054.90420,24167,342.805,29909491.24620,0
1766060100000,87114.50,87192.50,87072.90,87095.10,543.062,1766060999999,47317962.91790,16426,228.514,19911464.87060,0
1766061000000,87095.10,87396.70,87095.00,87317.70,892.843,1766061899999,77945638.85700,31173,530.896,46346628.27570,0
1766061900000,87317.70,87344.10,87068.00,87215.20,769.171,1766062799999,67056563.01820,24355,377.765,32931770.28620,0
1766062800000,87215.10,87975.60,87215.10,87862.20,4634.840,1766063699999,406278199.33280,102956,2797.098,245168969.94450,0
1766063700000,87862.10,87932.00,87525.00,87597.60,2020.182,1766064599999,177123033.35450,60623,954.424,83685334.10800,0
1766064600000,87597.70,88820.00,87597.60,88727.50,11417.708,1766065499999,1007436073.04600,274634,6536.686,576841708.77860,0
1766065500000,88727.50,89173.90,88560.50,88804.00,8056.321,1766066399999,716256389.42980,186945,4097.065,364278994.20550,0
1766066400000,88804.00,89447.90,88066.00,88110.40,10003.579,1766067299999,887793890.58340,211953,4263.174,378547959.31840,0
1766067300000,88110.40,88788.00,88080.60,88488.50,4253.572,1766068199999,376314165.44940,119116,2028.484,179445170.64250,0
1766068200000,88488.40,89113.00,87673.80,87798.70,9316.188,1766069099999,822359307.26930,286256,4401.925,388691688.72280,0
1766069100000,87798.70,88485.30,87731.30,88325.40,3983.056,1766069999999,351032952.48570,151932,2042.772,180025811.41540,0
1766070000000,88325.40,88655.70,87960.20,88076.30,3226.488,1766070899999,284944535.65710,122621,1589.721,140406521.72590,0
1766070900000,88076.30,88606.80,87940.00,88571.50,3771.673,1766071799999,333227403.71620,111981,2152.953,190209419.95270,0
1766071800000,88571.60,89333.00,88287.30,89041.90,8322.566,1766072699999,739985108.06770,177779,5130.349,456085829.46480,0
1766072700000,89041.90,89042.00,88439.80,88480.80,3726.739,1766073599999,330631896.55020,102996,1510.157,133990835.86870,0
1766073600000,88480.70,88500.00,88158.60,88158.70,2371.281,1766074499999,209554049.29640,87448,1092.619,96564425.54570,0
1766074500000,88158.70,88363.30,87797.60,88069.10,3634.469,1766075399999,320074352.10170,97012,1545.907,136169875.41120,0
1766075400000,88069.10,88388.00,88031.60,88244.90,1572.545,1766076299999,138694334.78990,63494,902.361,79584304.23240,0
1766076300000,88244.90,88281.90,87900.00,87984.60,1641.546,1766077199999,144564955.47800,52935,826.950,72815701.65690,0
1766077200000,87984.60,87999.90,86238.10,86349.70,12224.665,1766078099999,1063252788.44530,285005,5078.481,441681995.95220,0
1766078100000,86349.80,86363.10,85427.50,85861.60,12840.623,1766078999999,1102413263.27400,308525,6664.567,572243456.37350,0
1766079000000,85861.70,86576.20,85555.20,86417.80,6538.856,1766079899999,562741424.81890,177578,3920.777,337435606.69680,0
1766079900000,86417.90,86546.70,86063.50,86443.60,2979.543,1766080799999,257112823.95620,92180,1374.827,118643360.03750,0
1766080800000,86443.60,86865.60,86227.90,86676.40,3782.762,1766081699999,327330321.69230,93790,2006.282,173612616.59870,0
1766081700000,86676.40,86693.40,86240.60,86368.30,2702.839,1766082599999,233659177.05460,70703,1361.267,117667368.18690,0
1766082600000,86368.40,86610.90,86282.90,86439.00,2107.582,1766083499999,182263473.49360,59327,963.771,83352076.02030,0
1766083500000,86439.00,86511.70,85662.50,85946.70,4754.511,1766084399999,408770062.95030,97067,2271.769,195315254.29220,0
1766084400000,85946.70,85990.00,85450.00,85626.10,4675.149,1766085299999,400542501.67640,98431,2267.305,194274366.52250,0
1766085300000,85626.40,85807.30,85013.90,85626.10,8186.033,1766086199999,699332305.36920,123409,4268.661,364890263.41330,0
1766086200000,85626.10,85793.40,84601.00,84651.50,7758.385,1766087099999,659481788.76130,155753,2886.263,245444986.35350,0
1766087100000,84651.40,84810.10,84429.90,84447.00,5902.885,1766087999999,499270991.26690,154062,2672.573,226081325.81860,0
1766088000000,84447.00,85248.10,84408.60,85117.60,5480.646,1766088899999,465274402.61340,146432,2913.957,247471544.41300,0
1766088900000,85117.60,85149.70,84864.00,84934.70,1657.567,1766089799999,140910916.47970,72479,718.716,61101290.67480,0
1766089800000,84934.70,85092.20,84710.00,84979.30,2119.952,1766090699999,180026478.71670,72357,927.164,78736944.03530,0
1766090700000,84979.30,85095.60,84523.50,84558.80,2903.001,1766091599999,246317026.48540,75034,1336.115,113443535.99820,0
1766091600000,84557.40,85324.40,84521.20,85123.60,3890.713,1766092499999,331033734.13470,92089,2431.629,206888830.09990,0
1766092500000,85123.70,85444.00,85053.20,85416.90,1926.618,1766093399999,164259659.65720,53401,1159.112,98825408.56750,0
1766093400000,85416.80,85800.00,85175.10,85279.10,2765.855,1766094299999,236549020.04260,76697,1491.283,127544105.83850,0
1766094300000,85279.10,85678.40,85231.80,85584.60,1258.976,1766095199999,107643412.14980,48663,725.996,62072564.64700,0
1766095200000,85584.30,85721.20,85318.60,85346.30,914.412,1766096099999,78220236.15080,32094,467.270,39971585.51250,0
1766096100000,85346.40,85494.30,85245.80,85465.30,738.417,1766096999999,63027623.97520,24423,408.798,34894611.22670,0
1766097000000,85465.30,85680.00,85454.10,85543.50,989.674,1766097899999,84693341.95110,30717,586.374,50176228.43510,0
1766097900000,85543.40,85694.50,85455.00,85544.00,691.419,1766098799999,59175546.89270,20243,468.266,40078390.12630,0
1766098800000,85544.00,85591.60,85271.70,85587.90,1106.841,1766099699999,94587691.21770,32598,542.615,46373012.45680,0
